대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 용인시 기흥구 서천동 274번지,41463,11000,0,0274,0000,11161100412775,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로53번길 17 (서천동),,,,,1,414634412154,11001,0,17,0,,0,주건축물,694,383.45,55.25,383.45,383.45,55.25,31,일반철골구조,일반철골구조,03000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,경사지붕,0,0,8.82,1,0,0,0,0,0,383.45,0,0,0,0,3,34.5,0,0,20180306,20180531,20181210,2018,5630028,건축허가과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.17g(MMI등급)
경기도 용인시 기흥구 서천동 274-3번지,41463,11000,0,0274,0003,11161100354228,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로53번길 23 (서천동),,,,,0,414634412154,11001,0,23,,,0,주건축물,961,270,28.1,270,270,28.1,31,일반철골구조,일반철골구조,03000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,경사지붕,0,0,7.95,1,0,0,0,0,0,270,0,0,0,0,0,0,2,23,20160509,20160603,20161024,2016,5630028,건축허가과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 276번지,41463,11000,0,0276,0000,11161100428973,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로53번길 26 (서천동),,,,,0,414634412154,11001,0,26,0,,0,주건축물,487,277.41,56.96,732.65,732.65,150.44,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,7,14.6,4,0,1,0,0,0,732.65,0,0,0,0,0,0,8,92,20170831,20180530,20190624,2017,5630028,건축허가과,1101,신축허가,0,,0,0,,0,,0,20220909,1,최대지반가속도(0.170)/내진능력(VII)
경기도 용인시 기흥구 서천동 276-2번지,41463,11000,0,0276,0002,11161100444720,2,집합,3,표제부,경기도 용인시 기흥구 서그내로53번길 24 (서천동),서천동 276-2 공동주택 (전미애),,,,0,414634412154,11001,0,24,,주건축물제1동,0,주건축물,503,284.19,56.5,657.72,657.72,130.76,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트,24,0,13.3,4,0,1,0,0,0,657.72,0,0,0,0,15,264.61,0,0,20180921,20190513,20200103,2018,5630028,건축허가과,1101,신축허가,0,,0,0,,0,,0,20220909,1,최대지반가속도(0.170)/내진능력(VII)
경기도 용인시 기흥구 서천동 277번지,41463,11000,0,0277,0000,1116188391,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로53번길 28 (서천동),,,,,1,414634412154,11001,0,28,0,,0,주건축물,1354,481.13,35.53,2023.36,1377.03,101.7,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,스라브,0,0,11.6,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,19970609,19970821,19980321,,,,,,0,,0,0,,0,,0,20220909,1,VII-0.1699g
경기도 용인시 기흥구 서천동 279번지,41463,11000,0,0279,0000,11161100485533,2,집합,3,표제부,경기도 용인시 기흥구 서그내로62번길 15 (서천동),,,,,0,414634412155,11001,0,15,,1동,0,주건축물,691,411.01,59.48,1295.61,1278.62,185.04,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설,10,(철근)콘크리트,(철근)콘크리트,0,0,17.45,5,1,1,0,0,0,1295.61,0,0,0,0,0,0,17,204.7,20211112,20211129,20220906,2021,5630041,건축허가1과,1101,신축허가,17,,0,0,,0,,0,20220909,1,VII-0.239G
경기도 용인시 기흥구 서천동 281-1번지,41463,11000,0,0281,0001,11161100450575,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로62번길 8 (서천동),,,,,3,414634412155,11001,0,8,0,,0,주건축물,2018,739.13,36.6,3674.76,3620.88,179.42,21,철근콘크리트구조,철근콘크리트구조,06000,종교시설,"종교시설,노유자시설(아동복지시설)",10,(철근)콘크리트,(철근)콘크리트,0,0,34.67,9,0,0,0,0,0,3674.76,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,1,vll-0.223g
경기도 용인시 기흥구 서천동 281-1번지,41463,11000,0,0281,0001,1116185307,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로62번길 8 (서천동),명선교회(우모하비전센터),,,,3,414634412155,11001,0,8,0,,0,주건축물,0,888.96,0,2669.98,2669.98,0,21,철근콘크리트구조,철근콘크리트구조,06000,종교시설,문화 및 집회시설,90,기타지붕,철골조경사지붕 및 평스라브,0,0,24.35,5,0,0,0,0,0,2669.98,0,0,0,0,0,0,0,0,20010928,20011211,20021118,,,,,,0,,0,0,,0,,0,20240827,1,Ⅶ-0.204g
경기도 용인시 기흥구 서천동 282번지,41463,11000,0,0282,0000,1116184713,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로62번길 6 (서천동),서천초등학교,,,,0,414634412155,11001,0,6,,서천초등학교,1,부속건축물,0,0,0,183.88,183.88,0,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구및복지시설,90,기타지붕,기타지붕(평스라브),0,0,0,1,0,0,1,0,0,183.88,0,0,0,0,0,0,38,453,20010409,20010426,20040810,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 282번지,41463,11000,0,0282,0000,1116184714,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로62번길 6 (서천동),서천초등학교,,,,0,414634412155,11001,0,6,,서천초등학교,0,주건축물,11744,2783.44,23.700953,9956.48,9956.48,84.779291,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구및복지시설,90,기타지붕,기타지붕(평스라브),0,0,21.85,5,0,1,0,1,183.88,9956.48,0,0,0,0,0,0,38,453,20010409,20010426,20040810,,,,,,0,,0,0,,0,,0,20220909,1,VIII-0.2992g
경기도 용인시 기흥구 서천동 283번지,41463,11000,0,0283,0000,11161100295582,2,집합,3,표제부,경기도 용인시 기흥구 서그내로 52 (서천동),희망의도시,,,,0,414633204038,11001,0,52,,,0,주건축물,1463,646.63,44.2,4692.13,2570.39,175.69,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설,10,(철근)콘크리트,(철근)콘크리트,0,0,19.9,6,2,1,0,0,0,4692.13,0,0,0,0,91,2025.24,0,0,20111024,20111125,20130927,2011,4050273,도시디자인과,1101,신축허가,123,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 283-1번지,41463,11000,0,0283,0001,1116182497,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 56 (서천동),,,,,0,414633204038,11001,0,56,,,0,주건축물,207,80.37,38.83,80.37,80.37,38.83,11,벽돌구조,연와구조,04000,제2종근린생활시설,일반음식점,10,(철근)콘크리트,슬라브,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19930901,,19931220,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 283-4번지,41463,11000,0,0283,0004,1116184159,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 56-1 (서천동),,,,,0,414633204038,11001,0,56,1,,0,주건축물,355,114.39,32.22,320.43,201.54,56.77,11,벽돌구조,연와구조,01000,단독주택,"창고,단독주택",10,(철근)콘크리트,스라브,0,1,9.9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19960415,19960422,19960726,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 286번지,41463,11000,0,0286,0000,1116187651,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-17 (서천동),,,,,0,414633204038,11001,0,46,17,,0,주건축물,305,111.06,36.41,301.38,301.38,98.81,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(14),10,(철근)콘크리트,평스라브,0,14,10.1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19961102,19991113,19990831,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 286-1번지,41463,11000,0,0286,0001,1116189302,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-9 (서천동),,,,,0,414633204038,11001,0,46,9,,0,주건축물,334,181.77,54.42,451.71,451.71,135.24,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,15,9.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19961010,19961111,19970927,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 286-2번지,41463,11000,0,0286,0002,1116185328,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-7 (서천동),,,,,0,414633204038,11001,0,46,7,,0,주건축물,311,168.28,54.1,394.73,394.73,126.9228,21,철근콘크리트구조,"철근콘크리트구조, 일반철골구조",01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,15,11.35,3,0,0,0,0,0,394.73,0,0,0,0,0,0,3,34.5,20000418,20000428,20000721,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 286-3번지,41463,11000,0,0286,0003,11161100334061,2,집합,3,표제부,경기도 용인시 기흥구 서그내로 46 (서천동),,,,,0,414633204038,11001,0,46,,,0,주건축물,276,148.56,53.83,541.39,541.39,196.16,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(도시형생활주택),10,(철근)콘크리트,(철근)콘크리트,15,0,18.75,5,0,1,0,0,0,541.39,0,0,0,0,0,0,8,92,20141226,20150128,20150810,2014,5630028,건축허가과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 286-8번지,41463,11000,0,0286,0008,1116184482,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-15 (서천동),,,,,0,414633204038,11001,0,46,15,,0,주건축물,317,163.85,51.69,400.53,400.53,126.35,21,철근콘크리트구조,"철근콘크리트구조,옹벽구조",01000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,평스라브,0,11,9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970610,19970722,19980618,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 286-9번지,41463,11000,0,0286,0009,1116184223,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-11 (서천동),,,,,0,414633204038,11001,0,46,11,,0,주건축물,374,166.46,44.51,371.06,371.06,99.21,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,콘크리트슬라브,0,11,12.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19980318,19980414,19990210,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-1번지,41463,11000,0,0287,0001,1116187620,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-14 (서천동),,,,,0,414633204038,11001,0,46,14,,0,주건축물,428,199.33,46.57,337.95,337.95,78.96,32,경량철골구조,"경량철골구조,철근콘크리트구조",01000,단독주택,단독주택,90,기타지붕,아스팔트슁글,0,8,10.25,3,0,0,0,0,0,337.95,0,0,0,0,0,0,4,46,19971211,19971217,19990526,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-5번지,41463,11000,0,0287,0005,1116187249,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-8 (서천동),,,,,0,414633204038,11001,0,46,8,,0,주건축물,260,154.2,59.3,440.14,440.14,169.28,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,17,11.8,4,0,0,0,0,0,0,0,0,0,0,2,126,1,12,19970923,19971009,19980624,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-7번지,41463,11000,0,0287,0007,1116188848,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-6 (서천동),,,,,0,414633204038,11001,0,46,6,,0,주건축물,279,165.11,59.17,594.62,594.62,164.2,21,철근콘크리트구조,"철근콘크리트구조,조적구조",01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,15,11.4,4,0,0,0,0,0,0,0,0,0,0,2,136.5,1,12,19970818,19970828,19980508,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-8번지,41463,11000,0,0287,0008,11161100281574,2,집합,3,표제부,경기도 용인시 기흥구 서그내로 46-2 (서천동),에코빌,,,,0,414633204038,11001,0,46,2,,0,주건축물,330,175.39,53.15,602.23,602.23,182.49,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트,28,0,16.5,5,0,0,0,0,0,602.23,0,0,0,0,7,138.63,0,0,20110705,20120622,20130129,2011,5630007,도시건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 287-9번지,41463,11000,0,0287,0009,1116184479,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-10 (서천동),,,,,0,414633204038,11001,0,46,10,,0,주건축물,248,132.36,53.37,316.89,316.89,127.78,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,3,9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970930,19980303,19990723,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-10번지,41463,11000,0,0287,0010,1116186694,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-12 (서천동),,,,,0,414633204038,11001,0,46,12,,0,주건축물,379,99.2,26.17,99.2,99.2,26.17,32,경량철골구조,경량철골구조,01000,단독주택,단독주택,90,기타지붕,칼라쉬트,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19971211,19971217,19990526,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-12번지,41463,11000,0,0287,0012,1116184700,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-18 (서천동),,,,,0,414633204038,11001,0,46,18,,0,주건축물,240,119.01,49.59,322.29,322.29,134.29,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,9,11.5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19971001,19981230,20000803,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-13번지,41463,11000,0,0287,0013,1116187501,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-4 (서천동),,,,,1,414633204038,11001,0,46,4,,0,주건축물,312,128.17,41.08,416.4,292.5,93.75,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,6,9.45,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20000401,20000412,20000830,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 287-14번지,41463,11000,0,0287,0014,1116187610,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 46-16 (서천동),,,,,0,414633204038,11001,0,46,16,,0,주건축물,234,112.49,48.07,312.53,312.53,133.56,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,9,11.5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,24,19970930,19981229,20000803,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-1번지,41463,11000,0,0294,0001,1116186458,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 17 (서천동),,,,,0,414634412152,11001,0,17,0,,0,주건축물,324,166.67,51.44,635.36,479.13,147.87,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,7,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950517,19950728,19960120,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-6번지,41463,11000,0,0294,0006,1116187490,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 11-3 (서천동),,,,,0,414634412152,11001,0,11,3,,0,주건축물,231,123.3,53.38,358.02,358.02,154.98,11,벽돌구조,연와구조,01000,단독주택,단독주택(9세대),10,(철근)콘크리트,슬라브,0,9,13.1,3,0,0,0,0,0,358.02,0,0,0,0,0,0,0,0,19970331,,19971018,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-7번지,41463,11000,0,0294,0007,1116189168,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 11-6 (서천동),하나교회,,,,1,414634412152,11001,0,11,6,,0,주건축물,741,442.19,59.67,1127.64,1080.02,145.75,21,철근콘크리트구조,철근콘크리트구조,06000,종교시설,종교시설(교회),10,(철근)콘크리트,(철근)콘크리트,0,0,13.9,4,1,1,0,0,0,1127.64,0,0,0,0,0,0,9,164.92,20060711,20060911,20070529,2006,5630007,도시건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-9번지,41463,11000,0,0294,0009,1116186443,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 15 (서천동),,,,,0,414634412152,11001,0,15,,,0,주건축물,317,162.24,51.17,648.96,486.72,153.53,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950517,19950728,19960123,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-10번지,41463,11000,0,0294,0010,1116186704,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 13 (서천동),,,,,0,414634412152,11001,0,13,,,0,주건축물,261,148.5,56.89,594,445.5,170.68,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,6,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950517,19950728,19960120,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-11번지,41463,11000,0,0294,0011,1116185676,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 13-1 (서천동),,,,,0,414634412152,11001,0,13,1,,0,주건축물,228,133.92,58.73,535.68,401.76,176.21,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,3,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950517,19950728,19960120,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-16번지,41463,11000,0,0294,0016,1116187356,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 9 (서천동),,,,,0,414634412152,11001,0,9,0,,0,주건축물,267,160.03,59.93,640.12,480.09,179.8,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,16,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950808,19951011,19960704,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-17번지,41463,11000,0,0294,0017,1116184503,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 11 (서천동),경희대원룸,,,,0,414634412152,11001,0,11,,,0,주건축물,370,218.24,58.98,648,648,175.14,11,벽돌구조,조적구조,01000,단독주택,"단독주택 및소매점,사무실",10,(철근)콘크리트,콘크리트스래브,0,8,10.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19960227,19960823,19970218,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 294-27번지,41463,11000,0,0294,0027,1116183975,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로16번길 11-5 (서천동),,,,,0,414634412152,11001,0,11,5,,0,주건축물,232,132.48,57.1,253.2,253.2,109.13,11,벽돌구조,연와구조,01000,단독주택,단독주택(8세대),10,(철근)콘크리트,슬라브,0,8,13.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970331,,19971018,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 297-1번지,41463,11000,0,0297,0001,1116185545,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 26 (서천동),,,,,0,414633204038,11001,0,26,0,,0,주건축물,308,184.23,59.81,501.75,501.75,162.91,11,벽돌구조,조적구조,01000,단독주택,단독주택(11가구용),10,(철근)콘크리트,스라브,0,11,10.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19960503,19960611,19961119,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 297-4번지,41463,11000,0,0297,0004,11161100307796,2,집합,3,표제부,경기도 용인시 기흥구 서그내로 30 (서천동),,,,,2,414633204038,11001,0,30,,,0,주건축물,355,190.87,53.77,667.43,667.43,188,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대-18),10,(철근)콘크리트,평스라브,18,0,18.6,5,0,1,0,0,0,667.43,0,0,0,0,0,0,9,103.5,20130910,20130923,20140317,2013,5630026,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 297-6번지,41463,11000,0,0297,0006,1116185013,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 28 (서천동),,,,,0,414633204038,11001,0,28,0,,0,주건축물,314,119,37.9,312.53,312.53,99.53,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,11,10.1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20001013,20001018,20010109,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 297-7번지,41463,11000,0,0297,0007,1116186459,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 24 (서천동),,,,,0,414633204038,11001,0,24,0,,0,주건축물,305,176.54,57.88,474.18,474.15,155.46,29,기타콘크리트구조,콘크리트벽식구조,01000,단독주택,단독주택(15가구),10,(철근)콘크리트,스라브,0,9,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19960724,19960819,19970111,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 316번지,41463,11000,0,0316,0000,1116182499,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로15번길 29 (서천동),,,,,0,414634412151,11001,0,29,0,,0,주건축물,1135,373.55,32.91,992.04,992.04,87.4,21,철근콘크리트구조,철근콘크리트라멘구조및벽식구조,01000,단독주택,근린생활시설 및 단독주택(13가구),10,(철근)콘크리트,평스라브,0,13,12.4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19990827,19990903,20000128,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 317-3번지,41463,11000,0,0317,0003,11161100254443,1,일반,2,일반건축물,경기도 용인시 기흥구 덕영대로 1692 (서천동),,,,,1,414633012001,11003,0,1692,0,,0,주건축물,0,162.57,0,211.12,162.57,0,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,평슬라브,0,0,4.55,1,1,0,0,0,0,0,0,0,0,0,0,0,5,575,19960408,19960530,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 317-3번지,41463,11000,0,0317,0003,1116179791,1,일반,2,일반건축물,경기도 용인시 기흥구 덕영대로 1692 (서천동),,,,,1,414633012001,11003,0,1692,0,,0,주건축물,0,24,0,24,24,0,11,벽돌구조,연와구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,4.55,1,0,0,0,0,0,0,0,0,0,0,0,0,5,575,19960408,19960530,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 317-3번지,41463,11000,0,0317,0003,11161100254444,1,일반,2,일반건축물,경기도 용인시 기흥구 덕영대로 1692 (서천동),,,,,1,414633012001,11003,0,1692,0,,0,주건축물,0,115.92,0,115.92,115.92,0,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평슬라브,0,0,4.55,1,0,0,0,0,0,0,0,0,0,0,0,0,5,575,19960408,19960530,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 317-3번지,41463,11000,0,0317,0003,11161100254442,1,일반,2,일반건축물,경기도 용인시 기흥구 덕영대로 1692 (서천동),,,,,1,414633012001,11003,0,1692,0,,0,주건축물,0,60.05,0,60.05,60.05,0,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,4.55,1,0,0,0,0,0,0,0,0,0,0,0,0,5,575,19960408,19960530,19970500,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 319번지,41463,11000,0,0319,0000,1116186279,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,36.56,0,36.56,36.56,0,51,일반목구조,목구조,01000,단독주택,단독주택,30,슬레이트,스레트,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 321-3번지,41463,11000,0,0321,0003,11161100402843,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 17 (서천동),,,,,4,414633204038,11001,0,17,,,0,주건축물,807,478.55,59.3,478.55,478.55,59.3,31,일반철골구조,일반철골구조,03000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,기타지붕,0,0,8.1,1,0,0,0,0,0,478.55,0,0,0,0,0,0,4,0,20170628,20171222,20180814,2017,5630028,건축허가과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 322-2번지,41463,11000,0,0322,0002,1116187145,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 23 (서천동),,,,,0,414633204038,11001,0,23,0,,0,주건축물,486,234.72,48.3,600.48,600.48,123.56,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(19),10,(철근)콘크리트,스라브,0,19,10.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970806,19980805,19990111,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 322-6번지,41463,11000,0,0322,0006,1116183912,1,일반,2,일반건축물,경기도 용인시 기흥구 서그내로 23-3 (서천동),,,,,0,414633204038,11001,0,23,3,,0,주건축물,420,207.52,49.41,522.89,522.89,124.5,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,13,11.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19980103,19980815,19990416,,,,,,0,,0,0,,0,,0,20220909,0,
