대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243200,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),두산아파트,,,,0,411173177018,10502,0,232,,806동,0,주건축물,63229.6,582.39,16.53,9358.89,0,220.1,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,120,0,55.25,20,1,0,3,0,0,0,0,0,0,0,893,0,589,0,19941219,19950327,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243202,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),두산.우성.한신아파트,,,,0,411173177018,10502,0,232,,유치원동,0,주건축물,0,243.514,0,694.628,474.788,0,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,유치원,10,(철근)콘크리트,슬라브,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950228,199503  ,19980414,,,,,,3,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243201,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),두산아파트,,,,0,411173177018,10502,0,232,,804동,0,주건축물,63229.6,388.26,16.53,6239.26,0,220.1,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,80,0,55.25,20,1,0,2,0,0,0,0,0,0,0,893,0,589,0,19941219,19950327,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243199,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),우성아파트,,,,0,411173177018,10502,0,232,,825동,0,주건축물,0,388.26,0,6239.26,8906.22,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,80,0,55.25,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950228,199503  ,19980414,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243192,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),벽적골한신아파트,,,,0,411173177018,10502,0,232,,816동,0,주건축물,60632.85,1747.17,16.53,9358.89,0,220.1,21,철근콘크리트구조,철근콘크리트벽식구조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,경사슬라브,120,0,55.25,20,1,0,3,0,0,0,0,0,0,0,895,0,587,0,19950228,19950302,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243196,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),벽적골한신아파트,,,,0,411173177018,10502,0,232,,812동,0,주건축물,60632.85,1164.78,16.53,6091.23,0,220.1,21,철근콘크리트구조,철근콘크리트벽식구조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,경사슬라브,78,0,55.25,20,1,0,2,0,0,0,0,0,0,0,895,0,587,0,19950228,19950302,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243190,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),우성아파트,,,,0,411173177018,10502,0,232,,822동,0,주건축물,0,582.39,0,9358.89,8919.42,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,120,0,55.25,20,1,0,3,0,0,0,0,0,0,0,0,0,0,0,19950228,199503  ,19980414,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243195,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),벽적골한신아파트,,,,0,411173177018,10502,0,232,,813동,0,주건축물,60632.85,3494.34,16.53,8470.71,0,220.1,21,철근콘크리트구조,철근콘크리트벽식구조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,경사슬라브,108,0,55.25,18,1,0,3,0,0,0,0,0,0,0,895,0,587,0,19950228,19950302,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243205,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),두산아파트,,,,0,411173177018,10502,0,232,,802동,0,주건축물,63229.6,582.39,16.53,8470.71,0,220.1,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,108,0,49.65,18,1,0,3,0,0,0,0,0,0,0,893,0,589,0,19941219,19950327,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243203,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),두산아파트,,,,0,411173177018,10502,0,232,,801동,0,주건축물,63229.6,585.27,16.53,9351.27,0,220.1,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,120,0,55.25,20,1,0,3,0,0,0,0,0,0,0,893,0,589,0,19941219,19950327,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243189,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),우성아파트,,,,0,411173177018,10502,0,232,,823동,0,주건축물,0,388.26,0,6091.23,5798.25,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,78,0,55.25,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,19950228,199503  ,19980414,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243198,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),우성아파트,,,,0,411173177018,10502,0,232,,826동,0,주건축물,0,582.39,0,8470.71,8031.24,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,108,0,49.65,18,1,0,3,0,0,0,0,0,0,0,0,0,0,0,19950228,199503  ,19980414,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243193,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),벽적골한신아파트,,,,0,411173177018,10502,0,232,,815동,0,주건축물,60632.85,3494.34,16.53,8470.71,0,220.1,21,철근콘크리트구조,철근콘크리트벽식구조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,경사슬라브,108,0,55.25,18,1,0,3,0,0,0,0,0,0,0,895,0,587,0,19950228,19950302,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243188,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),우성아파트,,,,0,411173177018,10502,0,232,,824동,0,주건축물,0,582.39,0,8470.71,8031.24,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,108,0,49.65,18,1,0,3,0,0,0,0,0,0,0,0,0,0,0,19950228,199503  ,19980414,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243185,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),두산.우성.한신아파트,,,,0,411173177018,10502,0,232,,상가1동,0,주건축물,0,263.88,0,999,515.88,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,"의료시설, 생활편익시설",10,(철근)콘크리트,슬라브,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950228,199503  ,19980414,,,,,,15,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 973-3번지,41117,10500,0,0973,0003,10841243204,2,집합,3,표제부,경기도 수원시 영통구 영통로 232 (영통동),두산아파트,,,,0,411173177018,10502,0,232,,803동,0,주건축물,63229.6,388.26,16.53,6091.23,0,220.1,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(아파트),10,(철근)콘크리트,슬라브,78,0,55.25,20,1,0,2,0,0,0,0,0,0,0,893,0,589,0,19941219,19950327,19971216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-1번지,41117,10500,0,0974,0001,10841243206,2,집합,3,표제부,경기도 수원시 영통구 영통로214번길 41 (영통동),토야 플라자,,,,0,411174331137,10501,0,41,,,0,주건축물,2111.5,1473.03,69.76,7344.45,7344.45,347.83,31,일반철골구조,철골조,20000,자동차관련시설,"자동차관련시설, 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,0,18.95,5,0,1,0,0,0,0,0,0,0,0,126,1459.5,42,486.5,20000823,20000905,20010327,,,,,,18,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-2번지,41117,10500,0,0974,0002,10841242212,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 48 (영통동),,,,,0,411174331139,10501,0,48,,,0,주건축물,294,187.92,63.92,699.32,543.04,184.71,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,12.15,3,1,0,0,0,0,0,0,0,0,0,0,0,5,57.5,19971208,19971211,19980708,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-3번지,41117,10500,0,0974,0003,10841242213,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 52 (영통동),,,,,0,411174331139,10501,0,52,0,,0,주건축물,294.7,195.49,66.34,761.31,761.31,258.33,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,경사슬라브,0,0,16.7,4,0,1,0,0,0,0,0,0,0,0,0,0,5,57.5,20001023,20010621,20011212,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-4번지,41117,10500,0,0974,0004,10841242214,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 56 (영통동),,,,,0,411174331139,10501,0,56,,,0,주건축물,294,195.94,66.64,398.34,369.74,125.76,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,경사슬라브,0,0,8.1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19970901,19970904,19980131,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-5번지,41117,10500,0,0974,0005,10841242215,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 58 (영통동),,,,,0,411174331139,10501,0,58,,,0,주건축물,294,193,65.64,886.81,738.45,251.17,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,16.2,4,1,0,0,0,0,886.81,0,0,0,0,0,0,6,69,19970501,19970616,19971226,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-6번지,41117,10500,0,0974,0006,10841243207,2,집합,3,표제부,경기도 수원시 영통구 덕영대로1555번길 13 (영통동),세일빌딩,,,,0,411174331014,10501,0,13,,,0,주건축물,1063.3,743.67,69.94,6793.12,5040.6,474.05,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"근린생활시설, 교육연구시설, 업무시설, 판매시설",10,(철근)콘크리트,평지붕,0,0,29.9,7,2,2,0,0,0,6793.12,0,0,0,0,44,506,0,0,19970311,19970624,19991018,,,,,,37,,0,0,,0,,0,20221213,0,
경기도 수원시 영통구 영통동 974-7번지,41117,10500,0,0974,0007,10841242216,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 59 (영통동),,3,,,0,411174331137,10501,0,59,,,0,주건축물,294.7,204.36,69.35,1350.18,1119.07,379.73,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평슬라브,0,0,27.15,6,1,1,0,0,0,1350.18,0,0,0,0,6,69,1,11.5,20020502,20030210,20030819,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-8번지,41117,10500,0,0974,0008,10841242217,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 55 (영통동),,,,,0,411174331137,10501,0,55,,,0,주건축물,294,197.92,67.32,1380.07,1126.01,382.99,21,철근콘크리트구조,철근콘크리트라멘조,03000,제1종근린생활시설,"근린생활시설,교육연구시설",10,(철근)콘크리트,경사슬라브,0,0,22.2,6,1,1,0,0,0,1380.07,0,0,0,0,7,254.06,1,11.5,19970614,19970724,19980523,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-9번지,41117,10500,0,0974,0009,10841242218,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 51 (영통동),,,,,0,411174331137,10501,0,51,0,,0,주건축물,294.3,203.29,69.08,1303.49,1120.37,380.69,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"제2종근린생활시설, 제1종근린생활시설",10,(철근)콘크리트,슬라브,0,0,21.8,6,1,1,0,0,0,0,0,0,0,0,6,171.48,1,25.3,20020110,20020223,20020918,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 974-10번지,41117,10500,0,0974,0010,10841242219,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 47 (영통동),,,,,0,411174331137,10501,0,47,,,0,주건축물,294.2,188.96,64.29,557.4,355.06,120.8,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근생(음식점),10,(철근)콘크리트,경사슬라브,0,0,9.45,2,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19971014,19971024,19980708,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-1번지,41117,10500,0,0975,0001,10841242220,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 1 (영통동),영통우체국,,,,0,411174331137,10501,0,1,0,,0,주건축물,602,209.81,34.85,405.51,373.76,62.08,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,근린공공시설,10,(철근)콘크리트,슬라브,0,0,9.4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,57.5,19970714,,19980105,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-2번지,41117,10500,0,0975,0002,10841242221,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 6 (영통동),,,,,0,411174331139,10501,0,6,0,,0,주건축물,317.3,198.9,62.69,198.9,198.9,62.69,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"제1,2종근린생활시설",90,기타지붕,경량트러스,0,0,4.9,1,0,0,0,0,0,198.9,0,0,0,0,0,0,2,23,19980508,19980514,19980723,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-3번지,41117,10500,0,0975,0003,10841242222,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 10 (영통동),,,,,0,411174331139,10501,0,10,0,,0,주건축물,317.4,217.7,68.59,1110.06,1110.06,349.74,31,일반철골구조,일반철골구조,04000,제2종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,20.92,6,0,1,0,0,0,0,0,0,0,0,7,80.5,0,0,20020103,20020610,20030106,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-4번지,41117,10500,0,0975,0004,10841242223,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 12 (영통동),,,,,0,411174331139,10501,0,12,0,,0,주건축물,317.3,203.75,64.21,998.35,998.35,314.64,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평슬라브,0,0,18.4,5,0,1,0,0,0,998.35,0,0,0,0,0,0,7,80.5,20000613,20000718,20001226,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-5번지,41117,10500,0,0975,0005,10841242224,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 18 (영통동),,,,,0,411174331139,10501,0,18,0,,0,주건축물,317.3,178.5,56.26,178.5,178.5,56.26,19,기타조적구조,조적조,04000,제2종근린생활시설,근린생활시설,90,기타지붕,경사철골조,0,0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19980527,19980618,19981016,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-6번지,41117,10500,0,0975,0006,10841242225,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 20 (영통동),,,,,0,411174331139,10501,0,20,0,,0,주건축물,318,195.6,61.51,189.8,189.8,59.69,32,경량철골구조,경량철골조,04000,제2종근린생활시설,근생(일반음식점),10,(철근)콘크리트,슬라브,0,0,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19970922,19970925,19971219,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-7번지,41117,10500,0,0975,0007,10841242226,1,일반,2,일반건축물,경기도 수원시 영통구 영통로218번길 24 (영통동),,,,,0,411174331139,10501,0,24,0,,0,주건축물,317.3,221.6,69.84,1076.42,1076.42,339.24,31,일반철골구조,일반철골조,10000,교육연구시설,"교육연구및복지시설, 제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트(평스라브),0,0,22.25,6,0,1,0,0,0,0,0,0,0,0,0,0,6,69,20020608,20020621,20021217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-8번지,41117,10500,0,0975,0008,10841242227,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 31 (영통동),,,,,0,411174331137,10501,0,31,,,0,주건축물,996.9,607.02,60.89,888.53,888.53,89.13,31,일반철골구조,일반철골조,04000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕,0,0,11.4,3,0,0,0,0,0,0,0,0,0,0,22,253,0,0,20010412,20010427,20010822,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-9번지,41117,10500,0,0975,0009,10841242228,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 25 (영통동),,,,,0,411174331137,10501,0,25,0,,0,주건축물,317.3,219.6,69.21,397.98,397.98,125.43,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,9.7,2,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19990610,19990617,19991005,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-10번지,41117,10500,0,0975,0010,10841242229,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 21 (영통동),영통동 975-10,,,,0,411174331137,10501,0,21,0,주건축물제1동,0,주건축물,317.3,200,63.0318,200,200,63.0318,32,경량철골구조,경량철골조,04000,제2종근린생활시설,근생(일반음식점),10,(철근)콘크리트,슬라브,0,0,4.7,1,0,0,0,0,0,200,0,0,0,0,0,0,1,12.5,19970922,19970925,19971219,,,,,,0,,0,0,,0,,0,20230330,0,
경기도 수원시 영통구 영통동 975-11번지,41117,10500,0,0975,0011,10841242230,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 17 (영통동),ASK빌딩,,,,0,411174331137,10501,0,17,,,0,주건축물,317.4,221.44,69.766855,1514.37,1299.74,409.4959,21,철근콘크리트구조,철근콘크리트라멘조,04000,제2종근린생활시설,"근린생활시설, 교육연구및복지시설(학원)",10,(철근)콘크리트,평슬라브,0,0,21.3,6,1,1,0,0,0,1514.37,10,100.43,0,0,0,0,0,0,20000306,20000421,20001201,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-12번지,41117,10500,0,0975,0012,10841242231,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 13 (영통동),,,,,0,411174331137,10501,0,13,0,,0,주건축물,317.2,220.52,69.52,642.24,642.24,202.47,31,일반철골구조,철골조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평스라브,0,0,11.5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,46,20000228,20000311,20000624,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 975-13번지,41117,10500,0,0975,0013,10841243208,2,집합,3,표제부,경기도 수원시 영통구 영통로214번길 9 (영통동),서린프라자,,,,1,411174331137,10501,0,9,,,0,주건축물,634.4,443.82,69.96,4850.8,3608.97,568.88,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,"제1,2종근린생활시설,교육연구시설",10,(철근)콘크리트,(철근)콘크리트,0,0,34.3,9,2,1,0,0,0,0,23,856.35,0,0,7,318.75,0,0,19970602,19970714,20050411,1997,3750028,건축과,1101,신축허가,21,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 976-1번지,41117,10500,0,0976,0001,10841242232,1,일반,2,일반건축물,경기도 수원시 영통구 덕영대로 1521 (영통동),르노삼성영통전시관,,,,0,411173012001,10501,0,1521,,르노삼성영통전시관,0,주건축물,474.3,318.61,67.17,613.07,613.07,129.26,31,일반철골구조,일반철골구조,04000,제2종근린생활시설,"제2종근린생활시설(자동차영업소,사무소)",10,(철근)콘크리트,(철근)콘크리트,0,0,12.7,2,0,0,0,0,0,613.07,0,0,0,0,5,57.5,0,0,20051104,20051116,20060216,2005,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 976-2번지,41117,10500,0,0976,0002,10841100354380,1,일반,2,일반건축물,경기도 수원시 영통구 영통로214번길 8 (영통동),,,,,0,411174331137,10501,0,8,0,,0,주건축물,379.3,263.84,69.559715,2525.41,1946.92,513.2929,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,철근콘크리트(평스라브),0,0,33.4,8,2,1,0,0,0,2525.41,0,0,0,0,0,0,0,0,20150415,20150630,20161019,2015,3740282,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.19g
경기도 수원시 영통구 영통동 976-3번지,41117,10500,0,0976,0003,10841242234,1,일반,2,일반건축물,경기도 수원시 영통구 덕영대로 1525 (영통동),성모병원,,,,0,411173012001,10501,0,1525,,,0,주건축물,379.4,253.3,66.76,1998.23,1705.28,449.47,21,철근콘크리트구조,철근콘크리트,03000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,철근콘크리트평스라브,0,0,33.9,8,1,1,0,0,0,0,12,176.03,0,0,0,0,1,16.5,20020430,20020905,20030930,2002,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 976-4번지,41117,10500,0,0976,0004,10841242235,1,일반,2,일반건축물,경기도 수원시 영통구 덕영대로 1527 (영통동),,,,,0,411173012001,10501,0,1527,0,,0,주건축물,379.4,264.5,69.72,2119,1566.5,412.89,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,"교육연구시설, 근린생활시설",10,(철근)콘크리트,평슬라브,0,0,30.75,7,2,1,0,0,0,0,8,82.8,0,0,0,0,3,39.5,19991208,20000915,20020207,,,,,,0,,0,0,,0,,0,20241029,0,
경기도 수원시 영통구 영통동 976-5번지,41117,10500,0,0976,0005,10841242236,1,일반,2,일반건축물,경기도 수원시 영통구 덕영대로 1529 (영통동),도담빌딩,,,,0,411173012001,10501,0,1529,,,0,주건축물,379.4,264.84,69.8,1557.28,1287.56,339.37,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,제2종근린생활시설외2,10,(철근)콘크리트,(철근)콘크리트(경사슬라브),0,0,21.5,6,1,1,0,0,0,0,0,0,0,0,8,238.08,1,11.5,19990906,19991015,20000921,,,,,,0,,0,0,,0,,0,20240218,0,
경기도 수원시 영통구 영통동 976-6번지,41117,10500,0,0976,0006,10841242237,1,일반,2,일반건축물,경기도 수원시 영통구 덕영대로 1531 (영통동),,,,,0,411173012001,10501,0,1531,0,,0,주건축물,379.6,249.15,65.63,1768.96,1432.36,377.33,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,경사슬라브,0,0,23,6,1,1,0,0,0,0,0,0,0,0,8,272.36,2,23,19970626,19970825,19980506,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 976-7번지,41117,10500,0,0976,0007,10841243209,2,집합,3,표제부,경기도 수원시 영통구 덕영대로 1535 (영통동),현대프라자,,,,1,411173012001,10501,0,1535,,,0,주건축물,754.6,525.5,69.64,4739.88,3574.26,473.66,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"근린생활시설, 업무시설",10,(철근)콘크리트,평스라브,0,0,28.48,7,2,1,0,0,0,0,0,0,0,0,27,911.25,0,0,19970408,199707  ,20000630,,,,,,32,,0,0,,0,,0,20250611,0,
경기도 수원시 영통구 영통동 976-11번지,41117,10500,0,0976,0011,10841242238,1,일반,2,일반건축물,경기도 수원시 영통구 덕영대로 1539 (영통동),,,,,0,411173012001,10501,0,1539,0,,0,주건축물,373,254.5,68.23,1519.77,1268.03,339.95,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,21.3,5,1,0,0,0,0,0,0,0,0,0,8,199.86,1,11.5,19970716,19970813,19980227,,,,,,0,,0,0,,0,,0,20250326,0,
경기도 수원시 영통구 영통동 976-12번지,41117,10500,0,0976,0012,10841242239,1,일반,2,일반건축물,경기도 수원시 영통구 덕영대로 1541 (영통동),송이빌딩,,,,0,411173012001,10501,0,1541,,,0,주건축물,378.6,246.58,65.23,1632.27,1287.66,340.65,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,경사슬라브,0,0,28.42,6,2,1,0,0,0,0,0,0,0,0,8,283.03,1,11.5,19970723,19970908,19980725,,,,,,0,,0,0,,0,,0,20221017,0,
